C C
C1CNCSC1 C1NC[CH2:1]CS1
C1CNC[NH2+]C1 C1CN[CH2:1][NH2+]C1
C1CNC[NH2+]C1 C1C[CH2:1]NC[NH2+]1
C1CNC[NH2+]C1 C1C[NH2+]C[NH:1]C1
C1CNC[NH2+]C1 C1C[NH2+][CH2:1][NH:1]C1
C1CNC[NH2+]C1 C1NC[CH2:1]C[NH2+]1
C1CNC[NH2+]C1 C1N[CH2:1][CH2:1]C[NH2+]1
C1CNN=N1 C1CN[N:1]=N1
C1CNN=N1 C1C[N:1]=NN1
C1CNN=N1 C1C[NH:1]N=N1
C1CNN=N1 C1N=NN[CH2:1]1
C1CNN=N1 C1NN=N[CH2:1]1
C1CNN=N1 N1=N[CH2:1][CH2:1]N1
C1CNNC1 C1CN[NH:1]C1
C1CNNC1 C1C[CH2:1]NN1
C1CNNC1 C1C[CH2:1][NH:1]N1
C1CNNC1 C1C[NH:1][NH:1]C1
C1CNNC1 C1NNC[CH2:1]1
C1CNNC1 C1NN[CH2:1][CH2:1]1
C1CNNCN1 C1CN[NH:1]CN1
C1CNNCNN1 C1CNN[CH2:1]NN1
C1CNOC1 C1CO[NH:1]C1
C1CNOC1 C1C[CH2:1]NO1
C1CNOC1 C1C[CH2:1]ON1
C1CNOC1 C1NOC[CH2:1]1
C1CNOC1 C1NO[CH2:1][CH2:1]1
C1CNPC1 C1CP[NH:1]C1
C1CNPOC1 C1C[CH2:1]NPO1
C1CNSC1 C1CN[S:1]C1
C1CNSC1 C1CS[NH:1]C1
C1CNSC1 C1C[CH2:1]NS1
C1CNSC1 C1NSC[CH2:1]1
C1CNSNC1 C1CNS[NH:1]C1
C1CNSNC1 C1CN[S:1]NC1
C1CNSNC1 C1C[CH2:1]NSN1
C1CO1 C1O[CH2:1]1
C1CO1 O1[CH2:1][CH2:1]1
C1COC1 C1C[CH2:1]O1
C1COC1 C1OC[CH2:1]1
C1COCCN1 C1COC[CH2:1]N1
C1COCCN1 C1CO[CH2:1]CN1
C1COCCN1 C1CO[CH2:1][CH2:1]N1
C1COCCN1 C1C[NH:1]CCO1
C1COCCN1 C1C[NH:1][CH2:1]CO1
C1COCCN1 C1C[O:1]CCN1
C1COCCO1 C1CO[CH2:1]CO1
C1COCCO1 C1CO[CH2:1][CH2:1]O1
C1COCCO1 C1C[O:1]CCO1
C1COCCOC1 C1COCC[O:1]C1
C1COCCOC1 C1COC[CH2:1]CO1
C1COCCOC1 C1COC[CH2:1]OC1
C1COCCOC1 C1CO[CH2:1]CCO1
C1COCCOC1 C1CO[CH2:1][CH2:1]OC1
C1COCCOCCOCCN1 C1COCC[NH:1]CCOCCO1
C1COCCOCCOCCO1 C1COCCO[CH2:1]COCCO1
C1COCCOCCOCCO1 C1COCC[O:1]CCOCCO1
C1COCC[NH2+]1 C1COC[CH2:1][NH2+]1
C1COCC[NH2+]1 C1CO[CH2:1]C[NH2+]1
C1COCC[NH2+]1 C1CO[CH2:1][CH2:1][NH2+]1
C1COCC[NH2+]1 C1C[NH2+:1]CCO1
C1COCN1 C1CO[CH2:1]N1
C1COCN1 C1C[NH:1]CO1
C1COCN1 C1C[NH:1][CH2:1]O1
C1COCN1 C1NC[CH2:1]O1
C1COCN1 C1N[CH2:1]CO1
C1COCN1 C1N[CH2:1][CH2:1]O1
C1COCO1 C1CO[CH2:1]O1
C1COCO1 C1C[O:1]CO1
C1COCO1 C1OC[CH2:1]O1
C1COCO1 C1O[CH2:1][CH2:1]O1
C1COCO1 C1O[CH2:1][O:1][CH2:1]1
C1COCOC1 C1COC[O:1]C1
C1COCOC1 C1CO[CH2:1]OC1
C1COCOC1 C1C[CH2:1]OCO1
C1COCOC1 C1OC[CH2:1]CO1
C1COCOC1 C1OC[CH2:1][CH2:1]O1
C1COCON1 C1ONC[CH2:1]O1
C1COC[N-]1 C1CO[CH2:1][N-]1
C1COC[NH2+]1 C1CO[CH2:1][NH2+]1
C1COC[NH2+]1 C1C[NH2+:1]CO1
C1COC[NH2+]1 C1C[NH2+:1][CH2:1]O1
C1COC[NH2+]1 C1OC[NH2+:1][CH2:1]1
C1COC[NH2+]1 C1[NH2+]C[CH2:1]O1
C1COC[NH2+]1 C1[NH2+][CH2:1]CO1
C1COOCO1 C1CO[CH2:1]OO1
C1COPO1 C1CO[PH:1]O1
C1COPO1 C1OPO[CH2:1]1
C1COPOC1 C1CO[PH:1]OC1
C1COPOC1 C1C[CH2:1]OPO1
C1COPOC1 C1OPOC[CH2:1]1
C1COPOC1 C1OPO[CH2:1][CH2:1]1
C1COSC1 C1CO[S:1]C1
C1CSCCN1 C1CSC[CH2:1]N1
C1CSCCN1 C1CS[CH2:1]CN1
C1CSCCN1 C1CS[CH2:1][CH2:1]N1
C1CSCCN1 C1C[NH:1]CCS1
C1CSCCN1 C1C[S:1]CCN1
C1CSCCO1 C1CSC[CH2:1]O1
C1CSCCO1 C1CS[CH2:1]CO1
C1CSCCS1 C1CS[CH2:1]CS1
C1CSCCSCCCSCCSC1 C1CSCCSC[CH2:1]CSCCSC1
C1CSCCSCCS1 C1CSC[CH2:1]SCCS1
C1CSCC[NH2+]1 C1CSC[CH2:1][NH2+]1
C1CSCC[NH2+]1 C1CS[CH2:1]C[NH2+]1
C1CSCC[NH2+]1 C1CS[CH2:1][CH2:1][NH2+]1
C1CSCC[NH2+]1 C1C[NH2+:1]CCS1
C1CSCC[NH2+]1 C1C[S:1]CC[NH2+]1
C1CSCN1 C1CS[CH2:1]N1
C1CSCN1 C1C[NH:1]CS1
C1CSCN1 C1C[NH:1][CH2:1]S1
C1CSCN1 C1C[S:1]CN1
C1CSCN1 C1NC[CH2:1]S1
C1CSCN1 C1N[CH2:1]CS1
C1CSCN1 C1N[CH2:1][CH2:1]S1
C1CSCN1 C1SC[NH:1][CH2:1]1
C1CSCNN1 C1CSC[NH:1]N1
C1CSCNN1 C1CS[CH2:1]NN1
C1CSCNN1 C1CS[CH2:1][NH:1]N1
C1CSCNN1 C1NNC[CH2:1]S1
C1CSCNN1 C1NN[CH2:1]CS1
C1CSCO1 C1CS[CH2:1]O1
C1CSCS1 C1CS[CH2:1]S1
C1CSCS1 C1C[S:1]CS1
C1CSCS1 C1SC[CH2:1]S1
C1CSCS1 C1S[CH2:1][CH2:1]S1
C1CSCSC1 C1CSC[S:1]C1
C1CSCSC1 C1CS[CH2:1]SC1
C1CSCSC1 C1C[CH2:1]SCS1
C1CSC[NH2+]1 C1CS[CH2:1][NH2+]1
C1CSC[NH2+]1 C1C[NH2+:1]CS1
C1CSC[NH2+]1 C1SC[NH2+:1][CH2:1]1
C1CSC[NH2+]1 C1[NH2+]C[CH2:1]S1
C1CSC[NH2+]1 C1[NH2+][CH2:1]CS1
C1CSN1 C1C[NH:1]S1
C1CSN1 C1NS[CH2:1]1
C1CSNCN1 C1CSN[CH2:1]N1
C1CSNCN1 C1CS[NH:1]CN1
C1CSNCN1 C1C[S:1]NCN1
C1CSNCN1 C1NC[CH2:1]SN1
C1CSNCN1 C1NSC[CH2:1]N1
C1CSNCN1 C1NS[CH2:1][CH2:1]N1
C1CSSC1 C1C[CH2:1]SS1
C1C[NH2+]1 C1C[NH2+:1]1
C1C[NH2+]C1 C1C[CH2:1][NH2+]1
C1C[NH2+]C1 C1C[NH2+:1]C1
C1C[NH2+]C1 C1[NH2+]C[CH2:1]1
C1C[NH2+]CCN1 C1C[NH2+:1]CCN1
C1C[NH2+]CCN1 C1C[NH2+:1][CH2:1]CN1
C1C[NH2+]CCN1 C1C[NH2+]C[CH2:1]N1
C1C[NH2+]CCN1 C1C[NH2+][CH2:1]CN1
C1C[NH2+]CCN1 C1C[NH:1]CC[NH2+]1
C1C[NH2+]CCN1 C1C[NH:1][CH2:1]C[NH2+]1
C1C[NH2+]CCOC1 C1COCC[CH2:1][NH2+]1
C1C[NH2+]CCOC1 C1COCC[NH2+:1]C1
C1C[NH2+]CCOC1 C1COC[CH2:1]C[NH2+]1
C1C[NH2+]CCOC1 C1CO[CH2:1]CC[NH2+]1
C1C[NH2+]CCOC1 C1CO[CH2:1][CH2:1]C[NH2+]1
C1C[NH2+]CCOC1 C1C[NH2+]C[CH2:1]OC1
C1C[NH2+]CCSC1 C1CSCC[CH2:1][NH2+]1
C1C[NH2+]CCSC1 C1CSCC[NH2+:1]C1
C1C[NH2+]CCSC1 C1C[NH2+][CH2:1]CSC1
C1C[NH2+]CC[NH2+]1 C1C[NH2+:1]CC[NH2+]1
C1C[NH2+]CC[NH2+]1 C1C[NH2+][CH2:1]C[NH2+]1
C1C[NH2+]CN1 C1C[NH2+][CH2:1]N1
C1C[NH2+]CN1 C1C[NH:1]C[NH2+]1
C1C[NH2+]CN1 C1NC[CH2:1][NH2+]1
C1C[NH2+]CN1 C1N[CH2:1]C[NH2+]1
C1C[NH2+]COC1 C1COC[NH2+:1]C1
C1C[NH2+]COC1 C1C[CH2:1]OC[NH2+]1
C1C[NH2+]COC1 C1[NH2+]C[CH2:1]CO1
C1C[NH2+]COC1 C1[NH2+]C[CH2:1][CH2:1]O1
C1C[NH2+]CSC1 C1C[NH2+][CH2:1]SC1
C1C[NH2+]C[NH2+]1 C1C[NH2+][CH2:1][NH2+]1
C1C[NH2+]SN1 C1C[NH2+:1]SN1
C1N=NCN1 C1N=NC[NH:1]1
C1N=NCN1 C1N=N[CH2:1]N1
C1N=NCO1 C1N=N[CH2:1]O1
C1N=NCS1 C1N=N[CH2:1]S1
C1N=NN=N1 N1=N[CH2:1]N=N1
C1N=NNN1 C1N=NN[NH:1]1
C1N=NNN1 C1NNN=[N:1]1
C1N=[NH+]CN1 C1N=[NH+]C[NH:1]1
C1N=[NH+]CN1 C1N=[NH+][CH2:1]N1
C1N=[NH+]CN1 C1N[CH2:1]N=[NH+]1
C1N=[NH+]CO1 C1[NH+]=N[CH2:1]O1
C1N=[NH+]CS1 C1N=[NH+][CH2:1]S1
C1N=[NH+]CS1 C1[NH+]=N[CH2:1]S1
C1NCNCN1 C1NCN[CH2:1]N1
C1NCNCN1 C1NC[NH:1]CN1
C1NCNCN1 C1NC[NH:1][CH2:1]N1
C1NCNN1 C1NC[NH:1]N1
C1NCNN1 C1NC[NH:1][NH:1]1
C1NCNN1 C1NNC[NH:1]1
C1NCNN1 C1NN[CH2:1]N1
C1NCOCN1 C1NCO[CH2:1]N1
C1NCON1 C1NO[CH2:1]N1
C1NCON1 C1N[CH2:1]NO1
C1NCSCN1 C1NCS[CH2:1]N1
C1NCSCN1 C1NC[NH:1]CS1
C1NCSCN1 C1NC[NH:1][CH2:1]S1
C1NCSC[NH2+]1 C1N[CH2:1]SC[NH2+]1
C1NCSC[NH2+]1 C1[NH2+]C[NH:1]CS1
C1NCSC[NH2+]1 C1[NH2+]C[NH:1][CH2:1]S1
C1NC[NH2+]CN1 C1NC[NH2+:1]CN1
C1NC[NH2+]CN1 C1NC[NH:1]C[NH2+]1
C1NC[NH2+]CN1 C1N[CH2:1]NC[NH2+]1
C1NC[NH2+]CN1 C1N[CH2:1][NH:1]C[NH2+]1
C1NN=NN1 C1NN=N[NH:1]1
C1NN=NN1 N1=NN[CH2:1]N1
C1NN=NN1 N1=N[NH:1][CH2:1]N1
C1NNCO1 C1NN[CH2:1]O1
C1NNCS1 C1NN[CH2:1]S1
C1NNCS1 C1N[NH:1]CS1
C1NNCS1 C1N[NH:1][CH2:1]S1
C1NNC[NH2+]1 C1NNC[NH2+:1]1
C1NNC[NH2+]1 C1NN[CH2:1][NH2+:1]1
C1NNC[NH2+]1 C1NN[CH2:1][NH2+]1
C1NNN=[NH+]1 C1[NH+]=NN[NH:1]1
C1NNN=[NH+]1 N1=[NH+][CH2:1]NN1
C1NNN=[NH+]1 N1=[NH+][CH2:1][NH:1]N1
C1SCSCS1 C1SCS[CH2:1]S1
C=C C=[CH2:1]
C=N C=[NH:1]
C=N N=[CH2:1]
C=O C=[O:1]
C=O O=[CH2:1]
C=S C=[S:1]
C=S S=[CH2:1]
C=[N-] [N-]=[CH2:1]
C=[NH2+] C=[NH2+:1]
C=[NH2+] [NH2+]=[CH2:1]
C=[OH+] [OH+]=[CH2:1]
C=[SH+] [SH+]=[CH2:1]
CBr Br[CH3:1]
CBr C[Br:1]
CC C[CH3:1]
CCl C[Cl:1]
CCl Cl[CH3:1]
CF C[F:1]
CF F[CH3:1]
CI C[I:1]
CI I[CH3:1]
CN C[NH2:1]
CN N[CH3:1]
CO C[OH:1]
CO O[CH3:1]
CP C[PH2:1]
CP P[CH3:1]
CS C[SH:1]
CS S[CH3:1]
C[NH-] C[NH-:1]
C[NH-] [NH-][CH3:1]
C[NH3+] C[NH3+:1]
C[NH3+] [NH3+][CH3:1]
C[O-] C[O-:1]
C[O-] [O-][CH3:1]
C[OH2+] C[OH2+:1]
C[S-] C[S-:1]
C[S-] [S-][CH3:1]
C[SH2+] C[SH2+:1]
C[SH2+] [SH2+][CH3:1]
N N
N#[NH+] N#[NH+:1]
N=N N=[NH:1]
N=O N=[O:1]
N=O O=[NH:1]
N=P N=[PH:1]
N=P P=[NH:1]
N=[NH2+] N=[NH2+:1]
N=[NH2+] [NH2+]=[NH:1]
NBr Br[NH2:1]
NI I[NH2:1]
NN N[NH2:1]
NO N[OH:1]
NO O[NH2:1]
NP N[PH2:1]
NP P[NH2:1]
NS N[SH:1]
NS S[NH2:1]
N[NH3+] N[NH3+:1]
N[NH3+] [NH3+][NH2:1]
N[O-] [O-][NH2:1]
O=P O=[PH:1]
O=P P=[O:1]
O=S O=[S:1]
O=S S=[O:1]
OO O[OH:1]
OP O[PH2:1]
OP P[OH:1]
OS O[SH:1]
OS S[OH:1]
P P
P=S P=[S:1]
P=S S=[PH:1]
PS S[PH2:1]
P[S-] [S-][PH2:1]
S S
S=S S=[S:1]
SCl Cl[SH:1]
SI I[SH:1]
SS S[SH:1]
[CH2-]C [CH2-][CH3:1]
[N-]=[NH2+] [N-]=[NH2+:1]
[N-]=[NH2+] [NH2+]=[N-:1]
[NH-]N N[NH-:1]
[NH-]S S[NH-:1]
[NH-]S [NH-][SH:1]
[NH2+]=O O=[NH2+:1]
[NH2+]=O [NH2+]=[O:1]
[NH2+]=[NH2+] [NH2+]=[NH2+:1]
[NH3+]Br Br[NH3+:1]
[NH3+]O O[NH3+:1]
[NH3+]S S[NH3+:1]
[NH3+][O-] [NH3+][O-:1]
[NH3+][O-] [O-][NH3+:1]
[NH4+] [NH4+]
[O-]P [O-][PH2:1]
[O-]S [O-][SH:1]
[SH3+] [SH3+]
