C C
C1CCOCNC1 C1COCN[CH2:1]C1
C1CCOCNC1 C1C[CH2:1]COCN1
C1CCOCNC1 C1O[CH2:2][CH2:1][CH2:2][CH2:2][NH:2]1
C1CCOCNC1 C1O[CH2:2][CH2:2][CH2:2][CH2:1][NH:1]1
C1CCSC1 C1CS[CH2:1]C1
C1CCSC1 C1C[CH2:1]CS1
C1CCSC1 C1S[CH2:1][CH2:2][CH2:2]1
C1CCSC1 C1[CH2:1]S[CH2:2][CH2:2]1
C1CCSC1 C1[CH2:1][CH2:1]S[CH2:2]1
C1CCSC1 S1[CH2:1][CH2:2][CH2:2][CH2:2]1
C1CCSC1 S1[CH2:2][CH2:1][CH2:2][CH2:2]1
C1CCSC1 [CH2:1]1[CH2:2][CH2:2][CH2:2][S:2]1
C1CCSC1 [CH2:1]1[CH2:2][CH2:2][S:2][CH2:2]1
C1CCSCC1 C1CC[CH2:1]SC1
C1CCSCC1 S1[CH2:1][CH2:2][CH2:2][CH2:2][CH2:2]1
C1CCSCC1 [CH2:1]1[CH2:2][CH2:2][CH2:2][CH2:2][S:2]1
C1CCSOC1 C1CC[S:1]OC1
C1CCSOC1 C1COS[CH2:1]C1
C1CCSOC1 C1C[CH2:1]COS1
C1CCSOC1 O1[CH2:2][CH2:1][CH2:2][CH2:2][S:2]1
C1CCSOC1 O1[S:1][CH2:1][CH2:2][CH2:2][CH2:2]1
C1CC[SiH2]C1 C1CC[SiH2:1]C1
C1CC[SiH2]C1 C1C[CH2:1]C[SiH2]1
C1CC[SiH2]C1 C1C[SiH2][CH2:1]C1
C1CC[SiH2]C1 [CH2:1]1[CH2:1][CH2:2][SiH2:2][CH2:2]1
C1CC[SiH2]C1 [CH2:1]1[CH2:2][CH2:2][CH2:2][SiH2:2]1
C1CC[SiH2]C1 [CH2:1]1[CH2:2][CH2:2][SiH2:2][CH2:2]1
C1CC[SiH2]C1 [SiH2:1]1[CH2:2][CH2:2][CH2:2][CH2:2]1
C1CNCN1 C1CN[CH2:1]N1
C1CNCN1 C1NC[CH2:1]N1
C1CNCN1 N1[CH2:1][CH2:1][NH:2][CH2:2]1
C1CNCN1 N1[CH2:1][NH:2][CH2:2][CH2:2]1
C1CNCN1 [CH2:1]1[CH2:2][NH:2][CH2:2][NH:2]1
C1CNCNC1 C1NC[CH2:1]CN1
C1CNCNC1 [CH2:1]1[CH2:2][NH:2][CH2:2][NH:2][CH2:2]1
C1CNCSC1 C1CNC[S:1]C1
C1CNCSC1 C1C[CH2:1]SCN1
C1CNCSC1 C1[S:1][CH2:1][CH2:2][CH2:2][NH:2]1
C1CNN1 C1NN[CH2:1]1
C1CNN1 [CH2:1]1[CH2:1][NH:2][NH:2]1
C1CNOCN1 C1C[NH:1]CON1
C1CNOCN1 C1[NH:1][CH2:2]O[NH:2][CH2:2]1
C1CN[SH]=N1 C1N=[SH]N[CH2:1]1
C1CN[SH]=N1 C1N[SH]=N[CH2:1]1
C1CN[SH]=N1 N1=[SH]N[CH2:1][CH2:1]1
C1COCCO1 C1CO[CH2:1]CO1
C1COCCO1 C1CO[CH2:1][CH2:1]O1
C1COCCO1 C1O[CH2:1][CH2:1]O[CH2:2]1
C1COCCO1 O1[CH2:1][CH2:1]O[CH2:2][CH2:2]1
C1COCCO1 O1[CH2:1][CH2:2]O[CH2:2][CH2:2]1
C1COCCOC1 C1COC[CH2:1]CO1
C1COCCOC1 C1COC[CH2:1]OC1
C1COCCOC1 C1O[CH2:1][CH2:1]OC[CH2:2]1
C1COCCOC1 C1O[CH2:2][CH2:2]OC[CH2:1]1
C1CSCN1 C1NC[CH2:1]S1
C1CSCN1 C1N[CH2:1]CS1
C1CSCN1 N1[CH2:1][CH2:1]S[CH2:2]1
C1CSCSC1 C1C[CH2:1]SCS1
C1CSCSC1 C1[CH2:1]S[CH2:2][S:2][CH2:2]1
C1NN1 C1N[NH:1]1
C1NN1 [NH:1]1[NH:1][CH2:2]1
C1OCO1 C1O[CH2:1]O1
C1OCO1 [CH2:1]1[O:2][CH2:2][O:2]1
C=C C=[CH2:1]
C=C [CH2:1]=[CH2:2]
C=CC C(=[CH2:1])[CH3:2]
C=CC C([CH3:1])=[CH2:2]
C=CC C=C[CH3:1]
C=CC CC=[CH2:1]
C=N C=[NH:1]
C=N N=[CH2:1]
C=N [CH2:1]=[NH:2]
C=N [NH:1]=[CH2:2]
C=O C=[O:1]
C=O O=[CH2:1]
C=O [O:1]=[CH2:2]
CC C[CH3:1]
CC [CH3:1][CH3:2]
CC#CC C(#C[CH3:2])[CH3:1]
CC#CC CC#C[CH3:1]
CC#CCNC C(#C[CH3:1])CN[CH3:2]
CC#CCNC C(#C[CH3:2])CN[CH3:1]
CC#CCNC CC#CCN[CH3:1]
CC#CCNC CNCC#C[CH3:1]
CC#N C(#[N:1])[CH3:2]
CC#N CC#[N:1]
CC#N N#C[CH3:1]
CC(=O)N(C)C CC(=O)N(C)[CH3:1]
CC(=O)N(C)C CN(C(=O)[CH3:2])[CH3:1]
CC(=O)N(C)C CN(C)C(=O)[CH3:1]
CC(=O)[SiH3] CC(=O)[SiH3:1]
CC(=O)[SiH3] O=C([CH3:1])[SiH3:2]
CC(=O)[SiH3] O=C([SiH3])[CH3:1]
CC(C)(C)C CC(C)(C)[CH3:1]
CC(C)(C)C CC(C)([CH3:1])[CH3:2]
CC(C)(F)F CC(F)(F)[CH3:1]
CC(C)(F)F FC(F)([CH3:1])[CH3:2]
CC(C)=O CC(=O)[CH3:1]
CC(C)=O O=C([CH3:1])[CH3:2]
CC(C)C C([CH3:1])([CH3:2])[CH3:2]
CC(C)C CC(C)[CH3:1]
CC(C)C CC([CH3:1])[CH3:2]
CC(C)N CC(C)[NH2:1]
CC(C)N CC(N)[CH3:1]
CC(C)N CC([CH3:1])[NH2:2]
CC(F)(F)C(F)(F)F CC(F)(F)C(F)(F)[F:1]
CC(F)(F)C(F)(F)F FC(F)(C(F)(F)[CH3:2])[F:1]
CC(F)(F)C(F)(F)F FC(F)(F)C(F)(F)[CH3:1]
CC(F)(F)F CC(F)(F)[F:1]
CC(F)(F)F FC(F)(F)[CH3:1]
CC(F)(F)F FC(F)([F:1])[CH3:2]
CC(F)F FC(F)[CH3:1]
CC(N)(F)F CC(F)(F)[NH2:1]
CC(N)(F)F FC(F)([CH3:1])[NH2:2]
CC(N)(F)F NC(F)(F)[CH3:1]
CC(N)=O CC(=O)[NH2:1]
CC(N)=O NC(=O)[CH3:1]
CC(N)=O O=C([CH3:1])[NH2:2]
CC(O)N(C)C CN(C)C(O)[CH3:1]
CC1(C)C(=O)C2=C(C1=O)C1=C(SC=C1)C1=C2C=CS1 CC1([CH3:1])C(=O)C2=C(C1=O)C1=C(SC=C1)C1=C2C=CS1
CC1(C)C(=O)C2=C(C1=O)C1=C(SC=C1)C1=C2C=CS1 CC1([CH3:1])C(=O)C2=C(C1=O)C1=C(S[CH:2]=C1)C1=C2C=CS1
CC1(C)C(=O)C2=C(C1=O)C1=C(SC=C1)C1=C2C=CS1 CC1([CH3:1])C(=O)C2=C(C1=O)C1=C(S[CH:2]=C1)C1=C2C=[CH:2]S1
CC1(C)C(=O)C2=C(C=C3C(=C2)C(=O)C(C)(C)C3O)C1=O CC1(C)C(=O)C2=C(C1=O)[CH:1]=C1C(=O)C(C)(C)C(O)C1=C2
CC1(C)C(=O)C2=C(C=C3C(=C2)C(=O)C(C)(C)C3O)C1=O CC1(C)C(=O)C2=C(C1=O)[CH:2]=C1C(=[CH:1]2)C(=O)C(C)(C)C1O
CC1(C)C(=O)C2=C(C=C3C(=C2)C(=O)C(C)(C)C3O)C1=O CC1(C)C(=O)C2=CC3=C(C=C2C1O)C(=O)C(C)([CH3:1])C3=O
CC1(C)C(=O)C2=C(C=C3C(=C2)C(=O)C(C)(C)C3O)C1=O CC1(C)C(=O)C2=[CH:2]C3=C(C(=O)C(C)([CH3:1])C3=O)[CH:2]=C2C1O
CC1(C)C(=O)C2=C(C=C3C(=O)C(C)(C)C(=O)C3=C2)C1=O CC1(C)C(=O)C2=C(C1=O)[CH:1]=C1C(=O)C(C)(C)C(=O)C1=C2
CC1(C)C(=O)C2=C(C=C3C(=O)C(C)(C)C(=O)C3=C2)C1=O CC1(C)C(=O)C2=C(C1=O)[CH:2]=C1C(=O)C(C)(C)C(=O)C1=[CH:1]2
CC1(C)C(=O)C2=C(C=C3C(=O)C(C)(C)C(=O)C3=C2)C1=O CC1(C)C(=O)C2=CC3=C(C=C2C1=O)C(=O)C(C)([CH3:1])C3=O
CC1(C)C(=O)C2=C(C=C3C(=O)C(C)(C)C(=O)C3=C2)C1=O CC1(C)C(=O)C2=[CH:2]C3=C(C(=O)C(C)([CH3:1])C3=O)[CH:2]=C2C1=O
CC1(C)C(=O)C2=C3C=CSC3=C3SC=CC3=C2C1=O CC1(C)C(=O)C2=C3C=CSC3=C3S[CH:1]=CC3=C2C1=O
CC1(C)C(=O)C2=C3C=CSC3=C3SC=CC3=C2C1=O CC1(C)C(=O)C2=C3C=[CH:1]SC3=C3S[CH:2]=CC3=C2C1=O
CC1(C)C(=O)C2=CC3=C(C=C2C1=O)C(=O)C(C)(C)C3=O CC1(C)C(=O)C2=C(C1=O)[CH:2]=C1C(=O)C(C)([CH3:1])C(=O)C1=C2
CC1(C)C(=O)C2=CC3=C(C=C2C1=O)C(=O)C(C)(C)C3=O CC1(C)C(=O)C2=C(C=C3C(=O)C(C)([CH3:1])C(=O)C3=C2)C1=O
CC1(C)C(=O)C2=CC3=C(C=C2C1=O)C(O)C(C)(C)C3=O CC1(C)C(=O)C2=C(C1O)[CH:2]=C1C(=O)C(C)([CH3:1])C(=O)C1=C2
CC1(C)C(=O)C2=CC3=C(C=C2C1=O)C(O)C(C)(C)C3=O CC1(C)C(=O)C2=C(C=C3C(=O)C(C)([CH3:1])C(=O)C3=C2)C1O
CC1(C)C(=O)C2=CC3=C(C=C2C1=O)C(O)C(C)(C)C3=O CC1(C)C(=O)C2=CC3=C(C(=O)C(C)(C)C3O)[CH:1]=C2C1=O
CC1(C)C(=O)C2=CC3=C(C=C2C1=O)C(O)C(C)(C)C3=O CC1(C)C(=O)C2=CC3=C(C(O)C(C)(C)C3=O)[CH:1]=C2C1=O
CC1(C)C(=O)C2=CC3=C(C=C2C1=O)C(O)C(C)(C)C3=O CC1(C)C(=O)C2=[CH:1]C3=C(C(=O)C(C)(C)C3O)[CH:2]=C2C1=O
CC1(C)C(=O)C2=CC3=C(C=C2C1=O)C(O)C(C)(C)C3=O CC1(C)C(=O)C2=[CH:1]C3=C(C(O)C(C)(C)C3=O)[CH:2]=C2C1=O
CC1(C)C(=O)C2=CC3=CSC=C3C=C2C1=O CC1(C)C(=O)C2=CC3=CS[CH:1]=C3C=C2C1=O
CC1(C)C(=O)C2=CC3=CSC=C3C=C2C1=O CC1(C)C(=O)C2=CC3=[CH:1]S[CH:2]=C3C=C2C1=O
CC1(C)C(=O)C2=CC3=CSC=C3C=C2C1=O CC1([CH3:1])C(=O)C2=CC3=CSC=C3C=C2C1=O
CC1(C)C(=O)C2=CC3=CSC=C3C=C2C1=O CC1([CH3:1])C(=O)C2=CC3=CS[CH:2]=C3C=C2C1=O
CC1(C)C(=O)C2=CC3=CSC=C3C=C2C1=O CC1([CH3:1])C(=O)C2=CC3=[CH:2]S[CH:2]=C3C=C2C1=O
CC1(C)C(=O)C2=CSC=C2C1=O CC1(C)C(=O)C2=CS[CH:1]=C2C1=O
CC1(C)C(=O)C2=CSC=C2C1=O CC1(C)C(=O)C2=[CH:1]S[CH:2]=C2C1=O
CC1(C)C(=O)C2=CSC=C2C1=O CC1([CH3:1])C(=O)C2=CSC=C2C1=O
CC1(C)C(=O)C2=CSC=C2C1=O CC1([CH3:1])C(=O)C2=CS[CH:2]=C2C1=O
CC1(C)C(=O)C2=CSC=C2C1=O CC1([CH3:1])C(=O)C2=[CH:2]S[CH:2]=C2C1=O
CC1(C)C(=O)C2=CSC=C2C1O CC1(C)C(=O)C2=CS[CH:1]=C2C1O
CC1(C)C(=O)C2=CSC=C2C1O CC1(C)C(=O)C2=[CH:1]SC=C2C1O
CC1(C)C(=O)C2=CSC=C2C1O CC1(C)C(=O)C2=[CH:1]S[CH:2]=C2C1O
CC1(C)C(=O)C2=CSC=C2C1O CC1(C)C(=O)C2=[CH:2]S[CH:1]=C2C1O
CC1(C)C(=O)C2=CSC=C2C1O CC1([CH3:1])C(=O)C2=CSC=C2C1O
CC1(C)C(=O)C2=CSC=C2C1O CC1([CH3:1])C(=O)C2=CS[CH:2]=C2C1O
CC1(C)C(=O)C2=CSC=C2C1O CC1([CH3:1])C(=O)C2=[CH:2]S[CH:2]=C2C1O
CC1(C)C2=C(C3=C1C=CS3)C(C)(C)C1=C2SC=C1 CC1(C)C2=C(C3=C1C=CS3)C(C)(C)C1=C2S[CH:1]=C1
CC1(C)C2=C(C3=C1C=CS3)C(C)(C)C1=C2SC=C1 CC1(C)C2=C(C3=C1C=CS3)C(C)([CH3:1])C1=C2SC=C1
CC1(C)C2=C(C3=C1C=CS3)C(C)(C)C1=C2SC=C1 CC1(C)C2=C(C3=C1C=[CH:1]S3)C(C)(C)C1=C2S[CH:2]=C1
CC1(C)C2=C(C3=C1C=CS3)C(C)(C)C1=C2SC=C1 CC1(C)C2=C(C3=C1C=[CH:2]S3)C(C)([CH3:1])C1=C2SC=C1
CC1(C)C2=C(C3=C1C=CS3)C(C)(C)C1=C2SC=C1 CC1(C)C2=C(C3=C1C=[CH:2]S3)C(C)([CH3:1])C1=C2S[CH:2]=C1
CC1(C)C2=C(C3=C1N=CS3)C(C)(C)C1=C2SC=N1 CC1(C)C2=C(C3=C1N=CS3)C(C)(C)C1=C2S[CH:1]=N1
CC1(C)C2=C(C3=C1N=CS3)C(C)(C)C1=C2SC=N1 CC1(C)C2=C(C3=C1N=CS3)C(C)([CH3:1])C1=C2SC=N1
CC1(C)C2=C(C3=C1N=CS3)C(C)(C)C1=C2SC=N1 CC1(C)C2=C(C3=C1N=[CH:1]S3)C(C)(C)C1=C2S[CH:2]=N1
CC1(C)C2=C(C3=C1N=CS3)C(C)(C)C1=C2SC=N1 CC1(C)C2=C(C3=C1N=[CH:2]S3)C(C)([CH3:1])C1=C2SC=N1
CC1(C)C2=C(C3=C1N=CS3)C(C)(C)C1=C2SC=N1 CC1(C)C2=C(C3=C1N=[CH:2]S3)C(C)([CH3:1])C1=C2S[CH:2]=N1
CC1(C)C2=C(C3=CC=CC=C31)C(C)(C)C1=CC=CC=C21 CC1(C)C2=C(C3=CC=CC=C31)C(C)(C)C1=C[CH:1]=CC=C21
CC1(C)C2=C(C3=CC=CC=C31)C(C)(C)C1=CC=CC=C21 CC1(C)C2=C(C3=CC=CC=C31)C(C)([CH3:1])C1=CC=CC=C21
CC1(C)C2=C(C3=CC=CC=C31)C(C)(C)C1=CC=CC=C21 CC1(C)C2=C(C3=CC=[CH:1]C=C31)C(C)(C)C1=C[CH:2]=CC=C21
CC1(C)C2=C(C3=CC=CC=C31)C(C)(C)C1=CC=CC=C21 CC1(C)C2=C(C3=CC=[CH:2]C=C31)C(C)([CH3:1])C1=CC=CC=C21
CC1(C)C2=C(C3=CC=CC=C31)C(C)(C)C1=CC=CC=C21 CC1(C)C2=C(C3=CC=[CH:2]C=C31)C(C)([CH3:1])C1=C[CH:2]=CC=C21
CC1(C)C2=C(SC=C2)C2=C1C=CS2 CC1(C)C2=C(SC=C2)C2=C1C=[CH:1]S2
CC1(C)C2=C(SC=C2)C2=C1C=CS2 CC1(C)C2=C(SC=[CH:2]2)C2=C1[CH:2]=[CH:1]S2
CC1(C)C2=C(SC=C2)C2=C1C=CS2 CC1(C)C2=C(S[CH:1]=C2)C2=C1C=[CH:2]S2
CC1(C)C2=C(SC=C2)C2=C1C=CS2 CC1([CH3:1])C2=C(SC=C2)C2=C1C=CS2
CC1(C)C2=C(SC=C2)C2=C1C=CS2 CC1([CH3:1])C2=C(SC=C2)C2=C1C=[CH:2]S2
CC1(C)C2=C(SC=C2)C2=C1C=CS2 CC1([CH3:1])C2=C(SC=[CH:2]2)C2=C1[CH:2]=[CH:2]S2
CC1(C)C2=C(SC=C2)C2=C1C=CS2 CC1([CH3:1])C2=C(S[CH:2]=C2)C2=C1C=[CH:2]S2
CC1(C)C2=C(SC=N2)C2=C1N=CS2 CC1(C)C2=C(SC=N2)C2=C1N=[CH:1]S2
CC1(C)C2=C(SC=N2)C2=C1N=CS2 CC1(C)C2=C(S[CH:1]=N2)C2=C1N=[CH:2]S2
CC1(C)C2=C(SC=N2)C2=C1N=CS2 CC1([CH3:1])C2=C(SC=N2)C2=C1N=CS2
CC1(C)C2=C(SC=N2)C2=C1N=CS2 CC1([CH3:1])C2=C(SC=N2)C2=C1N=[CH:2]S2
CC1(C)C2=C(SC=N2)C2=C1N=CS2 CC1([CH3:1])C2=C(S[CH:2]=N2)C2=C1N=[CH:2]S2
CC1(C)C2=CC=CC=C2C2=CC=CC=C21 CC1(C)C2=CC=CC=C2C2=CC=[CH:1]C=C21
CC1(C)C2=CC=CC=C2C2=CC=CC=C21 CC1(C)C2=C[CH:1]=CC=C2C2=CC=[CH:2]C=C21
CC1(C)C2=CC=CC=C2C2=CC=CC=C21 CC1([CH3:1])C2=CC=CC=C2C2=CC=CC=C21
CC1(C)C2=CC=CC=C2C2=CC=CC=C21 CC1([CH3:1])C2=CC=CC=C2C2=CC=[CH:2]C=C21
CC1(C)C2=CC=CC=C2C2=CC=CC=C21 CC1([CH3:1])C2=C[CH:2]=CC=C2C2=CC=[CH:2]C=C21
CC1(C)C=C2C(=O)C(C)(C)C(=O)C2=C1 CC1(C)C(=O)C2=CC(C)(C)[CH:1]=C2C1=O
CC1(C)C=C2C(=O)C(C)(C)C(=O)C2=C1 CC1(C)C(=O)C2=CC(C)([CH3:1])C=C2C1=O
CC1(C)C=C2C(=O)C(C)(C)C(=O)C2=C1 CC1(C)C(=O)C2=CC(C)([CH3:1])[CH:2]=C2C1=O
CC1(C)C=C2C(=O)C(C)(C)C(=O)C2=C1 CC1(C)C(=O)C2=[CH:1]C(C)(C)[CH:2]=C2C1=O
CC1(C)C=C2C(=O)C(C)(C)C(=O)C2=C1 CC1(C)C=C2C(=O)C(C)([CH3:1])C(=O)C2=C1
CC1(C)C=C2C(=O)C(C)(C)C(=O)C2=C1 CC1([CH3:1])C(=O)C2=[CH:2]C(C)(C)[CH:2]=C2C1=O
CC1(C)C=C2C(=O)C(C)(C)C=C2C1=O CC1(C)C(=O)C2=[CH:2]C(C)(C)C(=O)C2=[CH:1]1
CC1(C)C=C2C(=O)C(C)(C)C=C2C1=O CC1(C)C(=O)C2=[CH:2]C(C)([CH3:1])C(=O)C2=[CH:2]1
CC1(C)C=C2C(=O)C(C)(C)C=C2C1=O CC1(C)C=C2C(=O)C(C)(C)[CH:1]=C2C1=O
CC1(C)C=C2C(=O)C(C)(C)C=C2C1=O CC1(C)C=C2C(=O)C(C)([CH3:1])C=C2C1=O
CC1(C)C=C2C(=O)[Si](C)(C)C(=O)C2=C1 CC1(C)C=C2C(=O)[Si](C)(C)C(=O)C2=[CH:1]1
CC1(C)C=C2C(=O)[Si](C)(C)C(=O)C2=C1 CC1(C)[CH:1]=C2C(=O)[Si](C)(C)C(=O)C2=[CH:2]1
CC1(C)C=C2C(=O)[Si](C)(C)C(=O)C2=C1 CC1([CH3:1])C=C2C(=O)[Si](C)(C)C(=O)C2=C1
CC1(C)C=C2C(=O)[Si](C)(C)C(=O)C2=C1 CC1([CH3:1])C=C2C(=O)[Si](C)(C)C(=O)C2=[CH:2]1
CC1(C)C=C2C(=O)[Si](C)(C)C(=O)C2=C1 CC1([CH3:1])[CH:2]=C2C(=O)[Si](C)(C)C(=O)C2=[CH:2]1
CC1(C)COC2=CSC=C2OC1 CC1(C)COC2=CS[CH:1]=C2OC1
CC1(C)COC2=CSC=C2OC1 CC1(C)COC2=[CH:1]S[CH:2]=C2OC1
CC1(C)COC2=CSC=C2OC1 CC1([CH3:1])COC2=CSC=C2OC1
CC1(C)COC2=CSC=C2OC1 CC1([CH3:1])COC2=CS[CH:2]=C2OC1
CC1(C)COC2=CSC=C2OC1 CC1([CH3:1])COC2=[CH:2]S[CH:2]=C2OC1
CC1(F)C(=O)C2=C(C1=O)C1=C(SC=C1)C1=C2C=CS1 O=C1C2=C(C(=O)C1(F)[CH3:1])C1=C(SC=C1)C1=C2C=CS1
CC1(F)C(=O)C2=C(C1=O)C1=C(SC=C1)C1=C2C=CS1 O=C1C2=C(C(=O)C1(F)[CH3:1])C1=C(S[CH:2]=C1)C1=C2C=CS1
CC1(F)C(=O)C2=C(C1=O)C1=C(SC=C1)C1=C2C=CS1 O=C1C2=C(C(=O)C1(F)[CH3:1])C1=C(S[CH:2]=C1)C1=C2C=[CH:2]S1
CC1(F)C(=O)C2=C3C=CSC3=C3SC=CC3=C2C1=O CC1(F)C(=O)C2=C3C=CSC3=C3S[CH:1]=CC3=C2C1=O
CC1(F)C(=O)C2=C3C=CSC3=C3SC=CC3=C2C1=O CC1(F)C(=O)C2=C3C=[CH:1]SC3=C3S[CH:2]=CC3=C2C1=O
CC1(F)C(=O)C2=CSC=C2C1=O CC1(F)C(=O)C2=CS[CH:1]=C2C1=O
CC1(F)C(=O)C2=CSC=C2C1=O CC1(F)C(=O)C2=[CH:1]S[CH:2]=C2C1=O
CC1(F)C(=O)C2=CSC=C2C1=O O=C1C2=CSC=C2C(=O)C1(F)[CH3:1]
CC1(F)C(=O)C2=CSC=C2C1=O O=C1C2=CS[CH:2]=C2C(=O)C1(F)[CH3:1]
CC1(F)C(=O)C2=CSC=C2C1=O O=C1C2=[CH:2]S[CH:2]=C2C(=O)C1(F)[CH3:1]
CC1=C(C)C2=C(SC=C2)C2=C1C=CS2 CC1=C(C)C2=C(S[CH:1]=C2)C2=C1C=CS2
CC1=C(C)C2=C(SC=C2)C2=C1C=CS2 CC1=C(C)C2=C(S[CH:1]=[CH:2]2)C2=C1[CH:2]=CS2
CC1=C(C)C2=C(SC=C2)C2=C1C=CS2 CC1=C([CH3:1])C2=C(SC=C2)C2=C1C=CS2
CC1=C(C)C2=C(SC=C2)C2=C1C=CS2 CC1=C([CH3:1])C2=C(SC=C2)C2=C1C=[CH:2]S2
CC1=C(C)C2=C(SC=C2)C2=C1C=CS2 CC1=C([CH3:1])C2=C(SC=[CH:2]2)C2=C1[CH:2]=[CH:2]S2
CC1=C(C)C2=C(SC=C2)C2=C1C=CS2 CC1=C([CH3:1])C2=C(S[CH:2]=C2)C2=C1C=[CH:2]S2
CC1=C(C)C2=C3SC=CC3=C(C)C(C)=C2C2=C1C=CS2 CC1=C2C=CSC2=C2C(C)=C([CH3:1])C3=C(SC=C3)C2=C1C
CC1=C(C)C2=C3SC=CC3=C(C)C(C)=C2C2=C1C=CS2 CC1=C2C=CSC2=C2C(C)=C([CH3:1])C3=C(S[CH:2]=C3)C2=C1C
CC1=C(C)C2=C3SC=CC3=C(C)C(C)=C2C2=C1C=CS2 CC1=C2C=[CH:2]SC2=C2C(C)=C([CH3:1])C3=C(S[CH:2]=C3)C2=C1C
CC1=C(C)C2=CSC=C2S1 CC1=C(C)C2=CS[CH:1]=C2S1
CC1=C(C)C2=CSC=C2S1 CC1=C(C)C2=[CH:1]SC=C2S1
CC1=C(C)C2=CSC=C2S1 CC1=C(C)C2=[CH:1]S[CH:2]=C2S1
CC1=C(C)C2=CSC=C2S1 CC1=C(C)C2=[CH:2]S[CH:1]=C2S1
CC1=C(C)C2=CSC=C2S1 CC1=C([CH3:1])SC2=CSC=C12
CC1=C(C)C2=CSC=C2S1 CC1=C([CH3:1])SC2=CS[CH:2]=C12
CC1=C(C)C2=CSC=C2S1 CC1=C([CH3:1])SC2=[CH:2]SC=C12
CC1=C(C)C2=CSC=C2S1 CC1=C([CH3:1])SC2=[CH:2]S[CH:2]=C12
CC1=C(C)N=C2C=NC=CC2=N1 CC1=C(C)N=C2C(=N1)C=CN=[CH:1]2
CC1=C(C)N=C2C=NC=CC2=N1 CC1=C(C)N=C2C(=N1)C=NC=[CH:1]2
CC1=C(C)N=C2C=NC=CC2=N1 CC1=C(C)N=C2C(=N1)[CH:1]=CN=[CH:2]2
CC1=C(C)N=C2C=NC=CC2=N1 CC1=C(C)N=C2C(=N1)[CH:1]=NC=[CH:2]2
CC1=C(F)C(F)=CS1 CC1=C(F)C(F)=[CH:1]S1
CC1=C(F)C(F)=CS1 FC1=C([CH3:1])S[CH:2]=C1F
CC1=C(F)C(F)=CS1 FC1=CSC([CH3:1])=C1F
CC1=C(F)C2=CSC=C2S1 CC1=C(F)C2=CS[CH:1]=C2S1
CC1=C(F)C2=CSC=C2S1 CC1=C(F)C2=[CH:1]SC=C2S1
CC1=C(F)C2=CSC=C2S1 CC1=C(F)C2=[CH:1]S[CH:2]=C2S1
CC1=C(F)C2=CSC=C2S1 CC1=C(F)C2=[CH:2]S[CH:1]=C2S1
CC1=C(F)C2=CSC=C2S1 FC1=C([CH3:1])SC2=CSC=C12
CC1=C(F)C2=CSC=C2S1 FC1=C([CH3:1])SC2=CS[CH:2]=C12
CC1=C(F)C2=CSC=C2S1 FC1=C([CH3:1])SC2=[CH:2]SC=C12
CC1=C(F)C2=CSC=C2S1 FC1=C([CH3:1])SC2=[CH:2]S[CH:2]=C12
CC1=C2C(F)=CSC2=C(C)C2=C1SC=C2F CC1=C2S[CH:1]=C(F)C2=C(C)C2=C1C(F)=CS2
CC1=C2C3=C(SC=C3)C3=C(C=CS3)C2=C(C)S1 CC1=C2C3=C(SC=C3)C3=C(C=CS3)C2=C([CH3:1])S1
CC1=C2C3=C(SC=C3)C3=C(C=CS3)C2=C(C)S1 CC1=C2C3=C(SC=C3)C3=C(C=[CH:1]S3)C2=C(C)S1
CC1=C2C3=C(SC=C3)C3=C(C=CS3)C2=C(C)S1 CC1=C2C3=C(S[CH:1]=C3)C3=C(C=[CH:2]S3)C2=C(C)S1
CC1=C2C3=C(SC=C3)C3=C(C=CS3)C2=C(C)S1 CC1=C2C3=C(S[CH:2]=C3)C3=C(C=CS3)C2=C([CH3:1])S1
CC1=C2C3=C(SC=C3)C3=C(C=CS3)C2=C(C)S1 CC1=C2C3=C(S[CH:2]=C3)C3=C(C=[CH:2]S3)C2=C([CH3:1])S1
CC1=C2C=CSC2=C(C)C2=C1SC=C2 CC1=C2C=[CH:1]SC2=C(C)C2=C1SC=C2
CC1=C2C=CSC2=C(C)C2=C1SC=C2 CC1=C2SC=CC2=C([CH3:1])C2=C1C=CS2
CC1=C2C=CSC2=C(C)C2=C1SC=C2 CC1=C2S[CH:1]=CC2=C(C)C2=C1C=[CH:2]S2
CC1=C2C=CSC2=C(C)C2=C1SC=C2 CC1=C2S[CH:1]=[CH:2]C2=C(C)C2=C1[CH:2]=CS2
CC1=C2C=CSC2=C(C)C2=C1SC=C2 CC1=C2S[CH:2]=CC2=C([CH3:1])C2=C1C=CS2
CC1=C2C=CSC2=C(C)C2=C1SC=C2 CC1=C2S[CH:2]=CC2=C([CH3:1])C2=C1C=[CH:2]S2
CC1=C2C=CSC2=C2C(C)=C(C)C3=C(SC=C3)C2=C1C CC1=C(C)C2=C3S[CH:1]=CC3=C(C)C(C)=C2C2=C1C=[CH:2]S2
CC1=C2C=CSC2=C2C(C)=C(C)C3=C(SC=C3)C2=C1C CC1=C2C=[CH:1]SC2=C2C(C)=C(C)C3=C(SC=C3)C2=C1C
CC1=C2C=CSC2=C2C(C)=CC3=C(SC=C3)C2=C1 CC1=C2C=CSC2=C2C(C)=[CH:1]C3=C(SC=C3)C2=C1
